,Name,2020 Count,2019 Count,2018 Count,2017 Count,2016 Count,2015 Count,2014 Count,2013 Count,2012 Count,2011 Count,2010 Count,2009 Count,2008 Count,2007 Count,2006 Count,2005 Count,2004 Count,2003 Count,2002 Count,2001 Count,2000 Count
9268,LINDEN,9.0,6.0,11.0,10.0,12.0,11.0,13.0,14.0,13.0,14.0,24.0,19.0,25.0,9.0,6.0,10.0,6.0,6.0,10.0,3.0,10
9269,LINDON,3.0,0.0,0.0,3.0,6.0,10.0,5.0,3.0,9.0,6.0,13.0,11.0,8.0,4.0,7.0,5.0,0.0,3.0,7.0,5.0,5
9271,LINK,13.0,5.0,8.0,11.0,10.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
9273,LINKOLN,0.0,3.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,:
9276,LINTON,0.0,4.0,4.0,0.0,5.0,5.0,4.0,4.0,0.0,0.0,4.0,3.0,0.0,4.0,5.0,8.0,3.0,5.0,6.0,5.0,4
9277,LINUS,10.0,8.0,14.0,15.0,7.0,13.0,24.0,21.0,22.0,23.0,11.0,22.0,17.0,19.0,14.0,20.0,16.0,15.0,14.0,15.0,11
9279,LIO,13.0,8.0,6.0,14.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,:
9280,LION,3.0,5.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4
9281,LIONEL,24.0,25.0,24.0,10.0,16.0,27.0,19.0,18.0,16.0,9.0,10.0,13.0,8.0,14.0,11.0,6.0,8.0,7.0,3.0,0.0,5
9282,LIOR,8.0,5.0,8.0,0.0,0.0,4.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,:
9295,LJ,0.0,0.0,4.0,5.0,3.0,4.0,3.0,5.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
9298,LLEU,3.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,:
9299,LLEW,10.0,6.0,8.0,5.0,6.0,9.0,4.0,6.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
9300,LLEWELLYN,6.0,9.0,6.0,5.0,9.0,12.0,7.0,11.0,9.0,6.0,6.0,7.0,5.0,13.0,12.0,8.0,17.0,14.0,8.0,15.0,9
9301,LLEWELYN,17.0,19.0,12.0,24.0,17.0,14.0,16.0,12.0,11.0,9.0,3.0,14.0,7.0,6.0,11.0,10.0,9.0,11.0,8.0,9.0,12
9302,LLEWYN,10.0,3.0,6.0,3.0,7.0,5.0,15.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
9303,LLEYTON,0.0,9.0,8.0,4.0,18.0,18.0,15.0,14.0,15.0,18.0,28.0,27.0,16.0,22.0,25.0,33.0,17.0,24.0,24.0,10.0,8
9306,LLION,3.0,3.0,3.0,0.0,5.0,9.0,7.0,12.0,6.0,14.0,11.0,8.0,9.0,7.0,15.0,15.0,3.0,3.0,8.0,3.0,5
9308,LLOYD,30.0,32.0,45.0,48.0,38.0,47.0,73.0,77.0,84.0,111.0,189.0,127.0,120.0,119.0,142.0,160.0,140.0,160.0,166.0,180.0,195
9310,LLYR,4.0,7.0,0.0,6.0,0.0,5.0,9.0,9.0,12.0,14.0,8.0,7.0,17.0,11.0,7.0,7.0,16.0,9.0,9.0,6.0,9
9311,LLYWELYN,11.0,3.0,8.0,6.0,7.0,6.0,10.0,6.0,7.0,3.0,7.0,5.0,10.0,7.0,6.0,0.0,3.0,3.0,3.0,6.0,7
9315,LOCHIE,7.0,5.0,5.0,4.0,5.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
9316,LOCHLAIN,4.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,4.0,4.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,:
9317,LOCHLAINN,4.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
9318,LOCHLAN,111.0,111.0,120.0,126.0,119.0,149.0,65.0,46.0,52.0,38.0,30.0,36.0,27.0,28.0,23.0,27.0,19.0,20.0,18.0,21.0,31
9319,LOCHLANN,17.0,8.0,13.0,11.0,22.0,12.0,9.0,8.0,7.0,7.0,10.0,13.0,6.0,6.0,7.0,10.0,8.0,7.0,8.0,9.0,14
9323,LOCKE,4.0,4.0,5.0,4.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
9325,LOCKIE,29.0,17.0,21.0,23.0,28.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
9330,LOCRYN,5.0,6.0,5.0,5.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,:
9331,LOGAN,1449.0,1808.0,2320.0,2730.0,2335.0,2610.0,2813.0,2621.0,2700.0,2549.0,2534.0,2196.0,1707.0,1468.0,1232.0,895.0,795.0,656.0,476.0,350.0,230
9332,LOGAN:JACK,0.0,0.0,0.0,5.0,3.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
9334,LOGAN:JAMES,15.0,17.0,23.0,23.0,22.0,15.0,21.0,16.0,21.0,13.0,9.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
9335,LOGAN:JAY,0.0,4.0,6.0,4.0,8.0,10.0,10.0,9.0,3.0,7.0,8.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,:
9337,LOGAN:JOHN,0.0,0.0,4.0,3.0,0.0,8.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
9340,LOGAN:LEE,7.0,14.0,15.0,21.0,13.0,12.0,13.0,10.0,16.0,7.0,15.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
9343,LOGEN,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,3.0,6.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,:
9344,LOGHAN,0.0,3.0,7.0,0.0,5.0,0.0,4.0,5.0,7.0,7.0,9.0,15.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,:
9346,LOGUN,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,8.0,3.0,8.0,0.0,7.0,0.0,3.0,4.0,3.0,0.0,0.0,:
9347,LOHAN,4.0,5.0,4.0,0.0,12.0,7.0,4.0,5.0,3.0,3.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,:
9349,LOIC,12.0,13.0,10.0,18.0,14.0,14.0,11.0,9.0,12.0,11.0,7.0,11.0,8.0,9.0,12.0,7.0,0.0,6.0,0.0,0.0,8
9351,LOK,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,:
9354,LOKI,80.0,95.0,88.0,72.0,90.0,80.0,74.0,37.0,47.0,29.0,14.0,20.0,14.0,11.0,12.0,10.0,13.0,10.0,4.0,0.0,:
9358,LONAN,3.0,0.0,3.0,0.0,3.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,:
9359,LONDON,8.0,7.0,5.0,7.0,4.0,5.0,7.0,5.0,13.0,5.0,6.0,6.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,:
9360,LONG,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
9361,LONNIE,5.0,8.0,8.0,3.0,8.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,3
9366,LORCAN,44.0,54.0,51.0,45.0,58.0,48.0,59.0,44.0,34.0,42.0,29.0,29.0,29.0,42.0,37.0,32.0,36.0,27.0,45.0,37.0,37
9367,LORD,4.0,3.0,3.0,0.0,5.0,0.0,0.0,4.0,7.0,4.0,8.0,4.0,3.0,6.0,7.0,4.0,3.0,6.0,0.0,4.0,3
9370,LORENZ,5.0,3.0,3.0,7.0,4.0,0.0,5.0,0.0,6.0,3.0,0.0,5.0,4.0,4.0,0.0,0.0,0.0,3.0,0.0,4.0,:
9371,LORENZO,298.0,265.0,233.0,205.0,201.0,179.0,148.0,139.0,138.0,107.0,122.0,123.0,75.0,87.0,52.0,58.0,67.0,33.0,39.0,34.0,35
9373,LORIK,11.0,9.0,10.0,7.0,9.0,5.0,7.0,10.0,0.0,6.0,5.0,3.0,4.0,5.0,3.0,3.0,4.0,3.0,3.0,3.0,:
9375,LORIS,9.0,8.0,9.0,9.0,9.0,8.0,3.0,8.0,0.0,7.0,5.0,4.0,13.0,5.0,7.0,0.0,4.0,3.0,4.0,3.0,:
9376,LORNE,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,3.0,0.0,6.0,3
9382,LOUAY,0.0,0.0,3.0,0.0,4.0,3.0,3.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
9383,LOUCA,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,:
9387,LOUEY,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,6.0,0.0,3.0,0.0,0.0,0.0,:
9389,LOUI,30.0,34.0,22.0,46.0,29.0,19.0,22.0,32.0,21.0,28.0,35.0,30.0,50.0,32.0,31.0,50.0,48.0,29.0,24.0,19.0,14
9390,LOUIE,1292.0,1446.0,1319.0,1365.0,1380.0,1002.0,1015.0,868.0,832.0,887.0,904.0,757.0,729.0,668.0,579.0,534.0,637.0,470.0,415.0,338.0,268
9392,LOUIE:JAMES,11.0,12.0,9.0,6.0,7.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
9393,LOUIE:JAY,5.0,3.0,3.0,5.0,0.0,5.0,3.0,6.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
9399,LOUIS,1186.0,1274.0,941.0,819.0,911.0,854.0,999.0,827.0,815.0,961.0,957.0,1067.0,1205.0,1338.0,1350.0,1611.0,1976.0,1699.0,1721.0,1864.0,1516
9403,LOUIX,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,8.0,5.0,3.0,5.0,0.0,6.0,8.0,10.0,7.0,5.0,:
9405,LOUKAS,12.0,6.0,9.0,11.0,6.0,6.0,3.0,8.0,4.0,9.0,5.0,3.0,0.0,8.0,4.0,5.0,0.0,5.0,0.0,6.0,5
9406,LOURENCO,15.0,7.0,6.0,7.0,9.0,13.0,4.0,5.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
9408,LOVELL,0.0,0.0,0.0,4.0,4.0,4.0,5.0,0.0,4.0,3.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3
9410,LOWAN,6.0,5.0,4.0,3.0,6.0,9.0,0.0,3.0,0.0,4.0,10.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,:
9412,LOWELL,0.0,3.0,4.0,9.0,4.0,5.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,:
9413,LOWEN,64.0,61.0,48.0,50.0,46.0,32.0,20.0,11.0,11.0,8.0,5.0,8.0,6.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,:
9414,LOXLEY,18.0,25.0,22.0,24.0,6.0,5.0,6.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,:
9416,LOYD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,4.0,3.0,0.0,3.0,:
9419,LUAN,28.0,31.0,21.0,28.0,9.0,26.0,13.0,12.0,6.0,13.0,16.0,9.0,11.0,7.0,7.0,14.0,3.0,5.0,6.0,3.0,5
9420,LUAY,9.0,11.0,4.0,3.0,6.0,7.0,3.0,3.0,5.0,6.0,0.0,3.0,0.0,3.0,4.0,0.0,0.0,5.0,0.0,0.0,:
9423,LUC,9.0,11.0,3.0,19.0,15.0,14.0,18.0,24.0,23.0,30.0,26.0,31.0,40.0,41.0,54.0,69.0,61.0,65.0,72.0,67.0,71
9424,LUCA,1323.0,1306.0,1291.0,1171.0,1144.0,1167.0,1101.0,1034.0,1117.0,982.0,953.0,936.0,974.0,999.0,826.0,784.0,586.0,536.0,473.0,374.0,272
9428,LUCA:JAMES,5.0,9.0,0.0,4.0,0.0,4.0,0.0,3.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
9429,LUCA:JAY,0.0,8.0,3.0,0.0,4.0,5.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
9432,LUCAH,6.0,3.0,4.0,3.0,3.0,4.0,5.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
9434,LUCAN,5.0,4.0,5.0,10.0,11.0,9.0,10.0,12.0,10.0,11.0,8.0,12.0,6.0,6.0,3.0,0.0,0.0,3.0,3.0,3.0,5
9435,LUCAS,1946.0,2075.0,2098.0,2407.0,2332.0,2448.0,2445.0,2793.0,2858.0,2716.0,3035.0,3276.0,2103.0,1782.0,1493.0,1126.0,869.0,838.0,796.0,730.0,611
9439,LUCAS:JAMES,5.0,15.0,23.0,16.0,15.0,13.0,16.0,8.0,19.0,12.0,17.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
9440,LUCAS:JAY,3.0,3.0,8.0,0.0,7.0,3.0,4.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
9441,LUCAS:JOHN,3.0,5.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
9443,LUCAS:LEE,3.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
9445,LUCCA,67.0,43.0,39.0,39.0,35.0,45.0,53.0,51.0,45.0,43.0,52.0,44.0,41.0,32.0,40.0,31.0,18.0,20.0,13.0,7.0,4
9448,LUCIAN,78.0,79.0,84.0,95.0,91.0,90.0,83.0,75.0,103.0,80.0,59.0,62.0,40.0,49.0,38.0,26.0,20.0,18.0,18.0,16.0,8
9449,LUCIANO,28.0,24.0,30.0,24.0,23.0,18.0,30.0,17.0,16.0,18.0,19.0,9.0,11.0,14.0,11.0,14.0,11.0,8.0,7.0,14.0,9
9450,LUCIEN,26.0,34.0,41.0,36.0,40.0,27.0,33.0,39.0,51.0,28.0,34.0,26.0,14.0,28.0,18.0,29.0,14.0,18.0,11.0,16.0,7
9451,LUCIFER,15.0,7.0,6.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
9452,LUCIO,5.0,13.0,4.0,4.0,7.0,7.0,9.0,7.0,7.0,8.0,5.0,5.0,6.0,6.0,4.0,0.0,6.0,0.0,3.0,4.0,:
9454,LUCIOUS,0.0,6.0,7.0,6.0,17.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,:
9455,LUCIUS,19.0,17.0,22.0,19.0,23.0,13.0,15.0,14.0,27.0,17.0,18.0,18.0,12.0,12.0,18.0,19.0,6.0,7.0,9.0,7.0,:
9456,LUCJAN,0.0,6.0,4.0,4.0,3.0,6.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
9457,LUCKY,5.0,4.0,0.0,9.0,0.0,7.0,3.0,3.0,0.0,3.0,0.0,0.0,3.0,3.0,4.0,0.0,0.0,0.0,3.0,4.0,:
9459,LUCUS,6.0,12.0,12.0,5.0,5.0,11.0,21.0,12.0,16.0,13.0,23.0,26.0,17.0,8.0,8.0,5.0,3.0,5.0,8.0,8.0,4
9460,LUDO,15.0,12.0,17.0,4.0,15.0,6.0,9.0,0.0,7.0,7.0,6.0,0.0,4.0,0.0,5.0,0.0,0.0,3.0,0.0,5.0,:
9461,LUDOVIC,9.0,9.0,7.0,5.0,5.0,7.0,13.0,4.0,5.0,8.0,7.0,7.0,4.0,11.0,6.0,9.0,10.0,7.0,6.0,10.0,3
9462,LUDOVICO,9.0,4.0,7.0,8.0,0.0,3.0,5.0,4.0,3.0,3.0,4.0,0.0,5.0,0.0,0.0,4.0,3.0,4.0,3.0,5.0,:
9463,LUDWIG,0.0,0.0,3.0,5.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
9464,LUDWIK,3.0,0.0,9.0,3.0,4.0,3.0,5.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
9466,LUEY,0.0,5.0,0.0,4.0,0.0,0.0,3.0,4.0,4.0,5.0,0.0,0.0,3.0,3.0,3.0,3.0,4.0,5.0,3.0,0.0,:
9468,LUI,4.0,5.0,7.0,8.0,6.0,5.0,3.0,5.0,6.0,10.0,7.0,13.0,8.0,16.0,8.0,7.0,7.0,9.0,13.0,5.0,5
9469,LUIE,3.0,0.0,3.0,0.0,4.0,4.0,3.0,0.0,4.0,3.0,4.0,3.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,:
9470,LUIGI,11.0,7.0,7.0,10.0,5.0,4.0,10.0,5.0,8.0,10.0,10.0,12.0,6.0,10.0,9.0,10.0,13.0,12.0,16.0,8.0,9
9471,LUIS,86.0,94.0,85.0,117.0,99.0,123.0,134.0,105.0,116.0,127.0,106.0,106.0,117.0,149.0,201.0,250.0,179.0,144.0,161.0,142.0,131
9473,LUIZ,5.0,0.0,5.0,3.0,0.0,4.0,0.0,0.0,5.0,4.0,0.0,0.0,3.0,4.0,5.0,5.0,0.0,0.0,3.0,0.0,3
9474,LUKA,150.0,162.0,129.0,130.0,131.0,132.0,135.0,110.0,130.0,130.0,108.0,107.0,118.0,111.0,117.0,106.0,92.0,65.0,44.0,49.0,31
9476,LUKAS,207.0,235.0,259.0,239.0,279.0,227.0,249.0,291.0,295.0,246.0,248.0,240.0,202.0,188.0,139.0,108.0,91.0,79.0,83.0,66.0,60
9480,LUKASZ,6.0,13.0,13.0,13.0,17.0,21.0,17.0,17.0,40.0,27.0,37.0,26.0,39.0,19.0,6.0,6.0,3.0,3.0,3.0,0.0,:
9481,LUKE,544.0,632.0,677.0,868.0,1056.0,1095.0,1322.0,1415.0,1557.0,1830.0,2090.0,2220.0,2582.0,3125.0,3475.0,3771.0,3647.0,3958.0,4342.0,4610.0,4870
9483,LUKE:JUNIOR,5.0,0.0,3.0,4.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
9486,LUKMAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,5.0,0.0,3.0,5.0,0.0,3.0,4.0,0.0,5
9487,LUKUS,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,4.0,5.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,3.0,:
9490,LUQMAAN,5.0,14.0,7.0,7.0,13.0,14.0,12.0,11.0,13.0,13.0,9.0,7.0,16.0,7.0,10.0,11.0,17.0,12.0,14.0,10.0,12
9491,LUQMAN,32.0,24.0,29.0,35.0,36.0,45.0,38.0,29.0,38.0,44.0,39.0,37.0,34.0,32.0,34.0,33.0,29.0,26.0,31.0,24.0,22
9495,LUTHER,24.0,12.0,19.0,20.0,25.0,19.0,21.0,20.0,13.0,7.0,9.0,5.0,0.0,8.0,5.0,10.0,9.0,7.0,5.0,8.0,8
9498,LUX,12.0,4.0,0.0,4.0,3.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
9500,LYALL,3.0,0.0,5.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,5.0,3.0,4.0,7.0,0.0,4.0,7.0,6.0,0.0,7.0,5
9501,LYAM,0.0,0.0,0.0,0.0,4.0,3.0,4.0,4.0,0.0,3.0,7.0,0.0,0.0,3.0,0.0,4.0,3.0,5.0,5.0,9.0,5
9505,LYDON,0.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,6.0,0.0,6.0,3.0,6.0,0.0,:
9507,LYLE,24.0,24.0,20.0,34.0,38.0,34.0,47.0,28.0,28.0,34.0,25.0,14.0,11.0,11.0,7.0,5.0,10.0,6.0,16.0,11.0,9
9508,LYNCOLN,5.0,0.0,4.0,6.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,:
9509,LYNCON,0.0,0.0,0.0,4.0,3.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,:
9511,LYNDEN,5.0,4.0,5.0,5.0,8.0,6.0,5.0,6.0,5.0,12.0,19.0,11.0,9.0,8.0,16.0,13.0,7.0,18.0,5.0,12.0,20
9512,LYNDON,10.0,9.0,21.0,12.0,22.0,21.0,35.0,22.0,38.0,46.0,36.0,42.0,31.0,40.0,20.0,25.0,20.0,22.0,15.0,30.0,36
9515,LYON,8.0,12.0,6.0,4.0,6.0,6.0,3.0,5.0,7.0,3.0,4.0,4.0,5.0,3.0,6.0,6.0,8.0,0.0,0.0,4.0,4
9516,LYRIC,0.0,0.0,3.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
9517,LYSANDER,7.0,9.0,18.0,12.0,6.0,16.0,8.0,14.0,8.0,10.0,9.0,0.0,4.0,6.0,8.0,6.0,0.0,8.0,3.0,0.0,:
9525,MAAHIR,8.0,8.0,17.0,15.0,11.0,6.0,5.0,12.0,4.0,0.0,4.0,3.0,0.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,:
9526,MAALIK,3.0,4.0,3.0,3.0,9.0,4.0,0.0,5.0,0.0,0.0,0.0,3.0,7.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,:
9527,MAAN,3.0,3.0,4.0,3.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
9529,MAANAV,3.0,7.0,4.0,3.0,0.0,3.0,5.0,8.0,0.0,0.0,3.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
9533,MAAZ,13.0,22.0,17.0,25.0,13.0,12.0,7.0,22.0,11.0,12.0,7.0,8.0,10.0,6.0,4.0,5.0,6.0,6.0,5.0,0.0,7
9535,MABON,14.0,19.0,10.0,9.0,9.0,10.0,10.0,13.0,12.0,5.0,5.0,7.0,6.0,11.0,5.0,9.0,3.0,3.0,0.0,6.0,:
9536,MAC,21.0,16.0,25.0,14.0,7.0,13.0,15.0,19.0,16.0,19.0,17.0,17.0,24.0,15.0,21.0,22.0,13.0,12.0,15.0,12.0,14
9538,MACAULAY,8.0,4.0,12.0,11.0,11.0,14.0,10.0,20.0,18.0,14.0,33.0,22.0,21.0,16.0,8.0,16.0,21.0,33.0,12.0,26.0,43
9540,MACAULEY,10.0,8.0,21.0,25.0,22.0,30.0,23.0,30.0,39.0,40.0,51.0,50.0,64.0,78.0,52.0,66.0,65.0,57.0,62.0,77.0,94
9544,MACAULY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,3.0,0.0,0.0,4.0,5.0,0.0,3.0,5.0,0.0,14
9547,MACE,15.0,6.0,7.0,6.0,11.0,8.0,10.0,4.0,4.0,3.0,7.0,4.0,8.0,4.0,3.0,7.0,4.0,4.0,9.0,4.0,3
9550,MACEO,0.0,3.0,5.0,3.0,6.0,6.0,3.0,4.0,4.0,0.0,0.0,3.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,:
9553,MACIEJ,11.0,18.0,25.0,20.0,40.0,27.0,38.0,44.0,41.0,49.0,62.0,49.0,75.0,40.0,25.0,12.0,4.0,3.0,5.0,0.0,:
9554,MACIEK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,5.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,:
9555,MACK,11.0,15.0,17.0,20.0,19.0,16.0,19.0,16.0,17.0,19.0,15.0,16.0,17.0,12.0,12.0,13.0,9.0,15.0,8.0,11.0,8
9560,MACKENZIE,25.0,20.0,31.0,32.0,30.0,45.0,58.0,90.0,112.0,145.0,195.0,272.0,361.0,393.0,437.0,510.0,441.0,381.0,182.0,92.0,80
9563,MACKINLEY,0.0,0.0,0.0,0.0,4.0,5.0,0.0,3.0,3.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
9568,MACS,6.0,3.0,3.0,6.0,5.0,0.0,7.0,4.0,6.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,:
9569,MACSEN,64.0,86.0,83.0,71.0,66.0,49.0,61.0,32.0,45.0,32.0,31.0,23.0,24.0,10.0,10.0,13.0,8.0,5.0,12.0,13.0,7
9574,MADDEN,4.0,3.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
9575,MADDISON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,4.0,3.0,4.0,4.0,3.0,0.0,0.0,0.0,3
9577,MADDOX,134.0,85.0,102.0,93.0,77.0,81.0,61.0,77.0,66.0,64.0,75.0,73.0,64.0,60.0,65.0,50.0,25.0,7.0,0.0,0.0,:
9578,MADHAV,5.0,0.0,7.0,10.0,6.0,10.0,7.0,8.0,6.0,8.0,3.0,0.0,6.0,7.0,3.0,0.0,4.0,0.0,4.0,4.0,:
9579,MADISON,0.0,0.0,3.0,0.0,0.0,0.0,3.0,5.0,4.0,6.0,0.0,8.0,6.0,8.0,8.0,5.0,8.0,9.0,4.0,6.0,6
