,Name,2020 Rank,2019 Rank,2018 Rank,2017 Rank,2016 Rank,2015 Rank,2014 Rank,2013 Rank,2012 Rank,2011 Rank,2010 Rank,2009 Rank,2008 Rank,2007 Rank,2006 Rank,2005 Rank,2004 Rank,2003 Rank,2002 Rank,2001 Rank,2000 Rank
3154,CILLIAN,238.0,254.0,255.0,324.0,380.0,404.0,550.0,730.0,734.0,798.0,758.0,760.0,987.0,782.0,1084.0,1190.0,3009.0,1962.0,2254.0,1746.0,2142.0
3155,CINAR,3848.0,4702.0,3011.0,1470.0,2804.0,2020.0,1327.0,1339.0,1051.0,1209.0,1620.0,1859.0,2507.0,1306.0,984.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
3159,CIRO,4608.0,4702.0,4813.0,3996.0,4810.0,4747.0,4813.0,4813.0,4805.0,4647.0,4813.0,4527.0,4813.0,4813.0,4813.0,4813.0,4813.0,3467.0,4813.0,4813.0,4813.0
3162,CIWAN,4813.0,4813.0,4813.0,4813.0,4813.0,4747.0,4632.0,3822.0,4813.0,4813.0,4813.0,3744.0,4813.0,4813.0,4052.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
3163,CJ,2404.0,1986.0,1786.0,1470.0,2335.0,2020.0,2079.0,2403.0,3039.0,2039.0,2199.0,1859.0,1511.0,2435.0,2870.0,3208.0,4813.0,2857.0,4813.0,4813.0,4813.0
3164,CJAY,4608.0,4702.0,3412.0,4813.0,4813.0,4813.0,4632.0,3822.0,4813.0,4813.0,3865.0,4527.0,2775.0,4333.0,3385.0,4813.0,3651.0,2470.0,4813.0,4813.0,4813.0
3167,CLARENCE,2076.0,1587.0,3011.0,1703.0,2335.0,4747.0,3362.0,3822.0,2721.0,2892.0,2941.0,4813.0,3687.0,3095.0,1545.0,2174.0,2578.0,4813.0,2636.0,3134.0,4813.0
3168,CLARK,568.0,491.0,446.0,390.0,380.0,414.0,355.0,514.0,704.0,812.0,774.0,884.0,894.0,848.0,814.0,919.0,1222.0,1771.0,950.0,983.0,1552.0
3169,CLARKE,1825.0,1369.0,1455.0,1097.0,1157.0,833.0,1421.0,1617.0,1669.0,1788.0,4678.0,1749.0,1828.0,1885.0,1643.0,1716.0,1732.0,1962.0,1128.0,1949.0,1889.0
3170,CLAUDE,2404.0,3411.0,2445.0,2172.0,2804.0,3908.0,2459.0,2660.0,2458.0,2194.0,2629.0,2126.0,2276.0,1756.0,2282.0,1716.0,3651.0,1629.0,4813.0,1595.0,1703.0
3171,CLAUDIO,4608.0,2728.0,3959.0,3449.0,4023.0,4813.0,3362.0,4813.0,3039.0,4647.0,4678.0,2126.0,1953.0,3589.0,2538.0,1716.0,2304.0,2470.0,2254.0,4813.0,1703.0
3174,CLAY,627.0,597.0,675.0,635.0,659.0,740.0,988.0,976.0,866.0,958.0,1551.0,1494.0,1706.0,1756.0,2087.0,1190.0,1280.0,1248.0,1411.0,1078.0,2142.0
3177,CLAYTON,406.0,388.0,411.0,423.0,417.0,500.0,397.0,440.0,386.0,392.0,433.0,408.0,390.0,406.0,427.0,430.0,368.0,448.0,389.0,421.0,381.0
3182,CLEMENT,1548.0,1506.0,1324.0,1339.0,1081.0,1673.0,1370.0,1183.0,1270.0,1209.0,1289.0,1568.0,1124.0,1169.0,960.0,1617.0,1732.0,1248.0,907.0,1078.0,1330.0
3188,CLIFFORD,3848.0,3013.0,4813.0,2512.0,2556.0,3908.0,4813.0,3822.0,4805.0,4647.0,3865.0,4813.0,2775.0,3095.0,1744.0,1851.0,2578.0,2189.0,3225.0,1467.0,1889.0
3190,CLINT,4813.0,4813.0,4813.0,4813.0,4023.0,4747.0,4813.0,4813.0,4813.0,4813.0,3865.0,3744.0,4813.0,4333.0,2282.0,4813.0,4813.0,2470.0,2005.0,1379.0,2142.0
3191,CLINTON,3848.0,4813.0,3412.0,4812.0,2556.0,3373.0,2690.0,3822.0,2458.0,1909.0,2400.0,1981.0,1828.0,1506.0,1892.0,1534.0,1410.0,1248.0,1651.0,1027.0,1330.0
3193,CLIVE,1935.0,4702.0,4749.0,3996.0,4810.0,2707.0,2964.0,3315.0,3987.0,3830.0,2036.0,3744.0,2276.0,3095.0,1892.0,1851.0,1347.0,1629.0,1519.0,1027.0,1167.0
3197,CLYDE,2404.0,2728.0,3959.0,3996.0,2556.0,3004.0,3895.0,2403.0,3416.0,2194.0,3865.0,3227.0,3158.0,3095.0,3385.0,2174.0,1498.0,4813.0,4813.0,1949.0,2142.0
3198,COADY,2960.0,4813.0,4749.0,4813.0,4810.0,4813.0,4813.0,4813.0,4813.0,4647.0,4813.0,4527.0,4813.0,4813.0,4813.0,4813.0,4813.0,3467.0,4813.0,4813.0,4813.0
3201,COBAIN,4813.0,4702.0,3959.0,3996.0,3478.0,4813.0,2964.0,3315.0,3039.0,4647.0,4813.0,4527.0,4813.0,4333.0,2087.0,4813.0,4813.0,2189.0,2636.0,3134.0,4813.0
3202,COBAN,3334.0,4813.0,2445.0,3996.0,4813.0,2707.0,3362.0,2954.0,2458.0,3830.0,4813.0,3744.0,3687.0,3589.0,2087.0,3208.0,3009.0,2857.0,2254.0,4813.0,4813.0
3204,COBEN,2076.0,2266.0,1875.0,2734.0,1804.0,1673.0,1721.0,2055.0,1507.0,1600.0,1724.0,1749.0,1828.0,2211.0,2538.0,2418.0,2578.0,2857.0,3225.0,4813.0,4813.0
3205,COBEY,1431.0,1506.0,1610.0,1546.0,1319.0,1786.0,1486.0,1247.0,1229.0,1158.0,1201.0,1649.0,1156.0,2435.0,1643.0,1377.0,1878.0,1629.0,3225.0,4813.0,4813.0
3206,COBI,1431.0,2104.0,1235.0,1627.0,2027.0,1786.0,1935.0,1339.0,1962.0,1522.0,1801.0,1749.0,1242.0,1361.0,1892.0,1534.0,1732.0,1629.0,1128.0,2587.0,1889.0
3207,COBIE,766.0,952.0,1194.0,1398.0,1271.0,1511.0,1093.0,910.0,1086.0,1522.0,1241.0,1358.0,1953.0,1578.0,1224.0,1617.0,1498.0,1771.0,2636.0,3134.0,4813.0
3209,COBY,239.0,236.0,308.0,314.0,308.0,299.0,301.0,318.0,332.0,341.0,313.0,305.0,371.0,371.0,377.0,292.0,352.0,398.0,468.0,602.0,881.0
3210,COBY:JAMES,4813.0,4813.0,3959.0,4813.0,3079.0,3373.0,3362.0,4685.0,4805.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
3211,COBY:JAY,4813.0,3411.0,3959.0,4813.0,4810.0,4747.0,4813.0,4813.0,2721.0,3830.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
3213,COBY:LEE,3848.0,4813.0,4813.0,3996.0,3478.0,4747.0,3895.0,4813.0,4805.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
3218,CODEN,4813.0,4813.0,4813.0,4813.0,4813.0,4747.0,4813.0,4813.0,4805.0,4813.0,4678.0,4527.0,3158.0,3589.0,4052.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
3219,CODEY,4813.0,1986.0,2445.0,1470.0,1319.0,1327.0,935.0,821.0,569.0,701.0,699.0,581.0,789.0,567.0,793.0,781.0,999.0,1188.0,4813.0,1467.0,1889.0
3221,CODI,2682.0,2104.0,1683.0,1812.0,2175.0,2319.0,1819.0,1539.0,2117.0,2039.0,1171.0,1425.0,1343.0,1440.0,1016.0,1095.0,2304.0,2470.0,2005.0,4813.0,4813.0
3222,CODIE,1492.0,2104.0,1991.0,1210.0,1903.0,950.0,1370.0,1294.0,977.0,907.0,744.0,831.0,699.0,952.0,722.0,705.0,1222.0,1053.0,1411.0,1595.0,1167.0
3225,CODY,129.0,149.0,153.0,138.0,126.0,116.0,113.0,123.0,123.0,115.0,116.0,109.0,107.0,111.0,115.0,119.0,142.0,185.0,203.0,222.0,255.0
3226,CODY:JAMES,4608.0,4702.0,3412.0,3996.0,2804.0,3373.0,4813.0,2954.0,3987.0,2892.0,3865.0,3744.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
3227,CODY:JAY,4813.0,4702.0,4749.0,3996.0,4023.0,3004.0,3362.0,2216.0,3416.0,2613.0,4813.0,4527.0,3158.0,4813.0,4052.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
3228,CODY:LEE,3848.0,2488.0,2112.0,2734.0,1704.0,2483.0,2248.0,1706.0,2117.0,3300.0,2400.0,2126.0,2775.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
3231,COEL,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4632.0,4813.0,2458.0,3300.0,2400.0,2544.0,1511.0,1578.0,1892.0,1617.0,1596.0,1326.0,3225.0,3134.0,2501.0
3232,COEN,668.0,768.0,741.0,761.0,468.0,565.0,616.0,850.0,1021.0,1024.0,1201.0,1133.0,1048.0,1666.0,1643.0,1377.0,3651.0,4813.0,3225.0,4813.0,4813.0
3234,COHAN,993.0,1253.0,1533.0,996.0,1187.0,1380.0,1144.0,1706.0,1367.0,1342.0,1344.0,1494.0,1953.0,1578.0,1545.0,1991.0,2578.0,3467.0,4813.0,4813.0,4813.0
3236,COHEN,354.0,329.0,319.0,299.0,295.0,297.0,316.0,313.0,318.0,315.0,323.0,391.0,368.0,474.0,404.0,605.0,731.0,1771.0,1519.0,2220.0,2501.0
3238,COLBEY,4813.0,4813.0,4749.0,4813.0,4813.0,4813.0,4813.0,4685.0,4805.0,4813.0,3865.0,4813.0,3687.0,4813.0,2870.0,4813.0,3651.0,4813.0,4813.0,4813.0,4813.0
3239,COLBIE,2228.0,1745.0,2112.0,4812.0,4023.0,3373.0,3895.0,2660.0,4813.0,2390.0,2941.0,2544.0,3687.0,4813.0,4052.0,4813.0,3651.0,4813.0,4813.0,4813.0,4813.0
3240,COLBY,288.0,308.0,414.0,581.0,631.0,482.0,438.0,432.0,513.0,626.0,451.0,535.0,604.0,664.0,543.0,590.0,599.0,479.0,417.0,533.0,624.0
3244,COLE,183.0,171.0,139.0,144.0,145.0,180.0,171.0,161.0,151.0,151.0,125.0,140.0,138.0,147.0,136.0,129.0,134.0,143.0,172.0,176.0,185.0
3246,COLEBY,4608.0,4813.0,4813.0,4813.0,4813.0,4813.0,4632.0,4813.0,3987.0,4813.0,2941.0,4813.0,4813.0,4813.0,4813.0,4813.0,3651.0,2857.0,3225.0,4813.0,4813.0
3248,COLETON,4813.0,4813.0,3959.0,4813.0,4810.0,3373.0,3362.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,3651.0,4813.0,4813.0,4813.0,4813.0
3250,COLIN,1019.0,952.0,1158.0,848.0,748.0,821.0,684.0,850.0,754.0,732.0,491.0,627.0,757.0,567.0,560.0,653.0,532.0,519.0,468.0,383.0,392.0
3252,COLLIN,4813.0,4813.0,4813.0,3996.0,3478.0,4813.0,4813.0,3315.0,2721.0,2892.0,2941.0,4813.0,4432.0,4333.0,4052.0,4813.0,2578.0,2857.0,4813.0,4813.0,4813.0
3253,COLLINS,4813.0,4813.0,4813.0,3449.0,4813.0,3908.0,4632.0,3822.0,4813.0,4813.0,4678.0,2318.0,2507.0,2211.0,4052.0,1991.0,2578.0,2470.0,4813.0,4813.0,4813.0
3254,COLM,3848.0,4702.0,4813.0,4812.0,2804.0,4813.0,4632.0,3822.0,3987.0,3300.0,4678.0,2837.0,2276.0,1506.0,1401.0,1299.0,1410.0,976.0,1077.0,1078.0,731.0
3256,COLT,1431.0,1316.0,1533.0,1703.0,2027.0,1673.0,1721.0,2055.0,2721.0,3830.0,4678.0,4813.0,3687.0,3589.0,2087.0,2418.0,2578.0,2470.0,4813.0,2587.0,4813.0
3257,COLTON,723.0,1030.0,985.0,761.0,884.0,779.0,889.0,931.0,927.0,1688.0,1620.0,1649.0,1242.0,4813.0,2870.0,3208.0,3651.0,2857.0,3225.0,4813.0,2142.0
3265,CONAH,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,3822.0,4813.0,4813.0,3332.0,4813.0,4813.0,4813.0,4813.0,3849.0,4813.0,4813.0,3225.0,4813.0,1889.0
3267,CONAL,2960.0,4813.0,3959.0,3996.0,4813.0,4813.0,2964.0,3315.0,3416.0,4813.0,2629.0,1859.0,4432.0,1756.0,1892.0,919.0,1160.0,1513.0,1651.0,1379.0,794.0
3268,CONALL,1379.0,1869.0,2259.0,2324.0,1804.0,1902.0,2079.0,1539.0,2458.0,1788.0,1620.0,1133.0,1242.0,1361.0,1347.0,1095.0,1038.0,1011.0,993.0,707.0,1002.0
3269,CONAN,1379.0,1506.0,1284.0,1210.0,1234.0,996.0,1281.0,1294.0,1962.0,1342.0,3332.0,1568.0,1511.0,3095.0,2087.0,1456.0,1596.0,1513.0,1190.0,947.0,1425.0
3273,CONLAN,3334.0,4813.0,4813.0,3996.0,4813.0,4813.0,4632.0,4813.0,4813.0,4647.0,4813.0,3744.0,4813.0,1666.0,4052.0,2174.0,3009.0,2189.0,1799.0,3134.0,1703.0
3276,CONNA,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4805.0,3830.0,2941.0,3227.0,2775.0,2211.0,2087.0,2174.0,2304.0,1962.0,1322.0,1286.0,1330.0
3277,CONNAGH,4608.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,3865.0,2837.0,4813.0,4813.0,4813.0,4813.0,3009.0,1962.0,4813.0,4813.0,4813.0
3278,CONNAH,4813.0,4813.0,3011.0,3996.0,4023.0,2319.0,1560.0,1706.0,2721.0,1447.0,2199.0,1494.0,1403.0,1885.0,1401.0,1456.0,1596.0,1326.0,1033.0,842.0,848.0
3281,CONNALL,3848.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4647.0,4813.0,4813.0,4813.0,4813.0,4813.0,3208.0,3009.0,2857.0,2254.0,1467.0,1889.0
3283,CONNAR,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,2400.0,4527.0,3687.0,1885.0,2087.0,3849.0,3009.0,2857.0,2636.0,1467.0,2501.0
3285,CONNELL,1431.0,4813.0,3959.0,4812.0,4810.0,3004.0,2690.0,3315.0,4813.0,4813.0,4678.0,4813.0,2507.0,3095.0,1744.0,2754.0,1878.0,4813.0,1519.0,1286.0,1425.0
3286,CONNER,1825.0,1506.0,1382.0,1146.0,1271.0,1236.0,959.0,603.0,592.0,438.0,378.0,399.0,331.0,326.0,392.0,270.0,258.0,224.0,227.0,201.0,198.0
3288,CONNOR,158.0,160.0,126.0,113.0,103.0,100.0,79.0,66.0,58.0,48.0,44.0,46.0,41.0,37.0,35.0,30.0,28.0,25.0,26.0,25.0,23.0
3289,CONNOR:JAMES,4813.0,4813.0,3959.0,3996.0,4810.0,2483.0,4632.0,1706.0,3416.0,2194.0,2400.0,2318.0,4432.0,4333.0,4813.0,4813.0,3009.0,4813.0,4813.0,4813.0,4813.0
3290,CONNOR:JAY,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,3416.0,4813.0,4678.0,4527.0,4813.0,2435.0,4813.0,4813.0,3009.0,4813.0,4813.0,4813.0,4813.0
3293,CONNOR:LEE,4813.0,4813.0,4813.0,4812.0,4810.0,3908.0,4813.0,2954.0,4813.0,2613.0,2941.0,2837.0,2775.0,3589.0,4813.0,4813.0,3651.0,4813.0,4813.0,4813.0,2501.0
3295,CONOR,298.0,327.0,247.0,207.0,221.0,344.0,301.0,246.0,242.0,273.0,233.0,239.0,198.0,198.0,176.0,162.0,133.0,124.0,119.0,93.0,88.0
3297,CONRAD,921.0,1152.0,851.0,861.0,870.0,779.0,714.0,611.0,734.0,576.0,536.0,473.0,489.0,482.0,344.0,339.0,408.0,519.0,516.0,473.0,409.0
3300,CONSTANTIN,1935.0,1316.0,1455.0,1627.0,1498.0,1673.0,1935.0,3315.0,2117.0,2039.0,2400.0,2126.0,2097.0,2435.0,4813.0,1991.0,4813.0,4813.0,4813.0,2220.0,3036.0
3301,CONSTANTINE,1431.0,1986.0,1875.0,2052.0,1804.0,1511.0,1486.0,1404.0,2721.0,2039.0,3332.0,2318.0,2097.0,3589.0,1469.0,4813.0,3651.0,4813.0,2254.0,2220.0,2501.0
3303,CONSTANTINOS,4608.0,3411.0,3959.0,4813.0,3079.0,3004.0,2964.0,4813.0,4813.0,3830.0,2199.0,4527.0,3687.0,2741.0,3385.0,2418.0,3651.0,2857.0,2636.0,2587.0,4813.0
3305,COOPER,156.0,134.0,136.0,154.0,147.0,147.0,210.0,198.0,211.0,284.0,364.0,396.0,430.0,509.0,677.0,678.0,731.0,1248.0,907.0,4813.0,1425.0
3308,CORAN,4813.0,4813.0,4813.0,4813.0,3478.0,4813.0,4813.0,4813.0,3416.0,4813.0,4813.0,4813.0,4813.0,3589.0,3385.0,1716.0,1732.0,2189.0,3225.0,1467.0,2501.0
3309,CORBAN,4813.0,3411.0,2693.0,2324.0,1570.0,1380.0,1370.0,1183.0,1430.0,1788.0,1407.0,1033.0,1085.0,987.0,1280.0,766.0,1160.0,976.0,869.0,1379.0,2501.0
3310,CORBEN,4813.0,4813.0,3412.0,2324.0,1431.0,950.0,825.0,1024.0,977.0,831.0,1055.0,737.0,757.0,987.0,764.0,891.0,760.0,761.0,373.0,1286.0,1703.0
3312,CORBIN,4813.0,2728.0,4749.0,2324.0,1498.0,1327.0,1223.0,1404.0,1229.0,1045.0,1344.0,972.0,699.0,952.0,914.0,1014.0,875.0,889.0,848.0,1202.0,953.0
3315,CORBY,4608.0,3937.0,3412.0,3996.0,2175.0,3908.0,4813.0,2216.0,3416.0,3300.0,2199.0,4813.0,3687.0,2435.0,4052.0,2418.0,2578.0,1513.0,2636.0,4813.0,3036.0
3316,CORBYN,3848.0,4813.0,1875.0,2172.0,1431.0,1586.0,2079.0,1539.0,1430.0,1522.0,1620.0,1302.0,1206.0,2023.0,1892.0,1456.0,1280.0,1132.0,1077.0,2587.0,2142.0
3320,CORDELL,4813.0,4813.0,4813.0,4812.0,4813.0,3908.0,2459.0,3822.0,4805.0,1688.0,1407.0,1749.0,1124.0,3095.0,4052.0,4813.0,3009.0,2470.0,2636.0,4813.0,4813.0
3322,COREE,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4632.0,4813.0,4813.0,4813.0,4813.0,4527.0,4813.0,4813.0,4813.0,4813.0,4813.0,3467.0,2005.0,3134.0,3036.0
3324,COREY,284.0,228.0,228.0,214.0,202.0,174.0,147.0,131.0,117.0,104.0,103.0,106.0,86.0,93.0,80.0,91.0,110.0,99.0,105.0,109.0,104.0
3325,COREY:JAMES,4813.0,4813.0,2445.0,2324.0,4810.0,3373.0,2964.0,2954.0,1962.0,3300.0,3332.0,4527.0,3158.0,4813.0,4052.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
3326,COREY:JAY,4813.0,4813.0,4749.0,4813.0,4810.0,4747.0,3895.0,4813.0,4805.0,3300.0,2400.0,4813.0,4432.0,2741.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
3327,COREY:LEE,4813.0,3411.0,4749.0,3996.0,4810.0,3908.0,2459.0,2660.0,2458.0,3830.0,2199.0,1859.0,1596.0,2741.0,3385.0,4813.0,3009.0,4813.0,4813.0,3134.0,4813.0
3330,CORI,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4632.0,3822.0,3416.0,2390.0,1289.0,3744.0,1596.0,1756.0,1280.0,1135.0,1410.0,1092.0,1128.0,1286.0,1330.0
3331,CORIE,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4632.0,4813.0,4813.0,4647.0,4813.0,4813.0,4813.0,3095.0,2282.0,1851.0,1280.0,1962.0,1799.0,1027.0,1241.0
3332,CORIN,2960.0,3013.0,2259.0,2172.0,2027.0,4747.0,1486.0,3822.0,2270.0,1398.0,1344.0,1175.0,1294.0,1306.0,1545.0,1246.0,1732.0,945.0,1190.0,2587.0,1330.0
3333,CORLEY,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4685.0,2721.0,4813.0,2941.0,4527.0,3158.0,4813.0,2282.0,2418.0,4813.0,3467.0,3225.0,4813.0,4813.0
3334,CORMAC,1314.0,1030.0,1194.0,1210.0,994.0,1442.0,797.0,1116.0,998.0,1045.0,897.0,675.0,867.0,987.0,688.0,565.0,717.0,537.0,417.0,495.0,543.0
3337,CORNELIUS,2404.0,2728.0,2445.0,3996.0,2804.0,4747.0,2964.0,2216.0,1962.0,2039.0,2941.0,2126.0,1828.0,2435.0,2870.0,1617.0,1498.0,3467.0,2254.0,2587.0,1703.0
3340,CORRAN,4608.0,4702.0,4813.0,4812.0,4813.0,4813.0,4632.0,3822.0,3416.0,3300.0,3332.0,2837.0,2775.0,4813.0,2870.0,2418.0,4813.0,4813.0,3225.0,1746.0,4813.0
3341,CORREY,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,3822.0,4813.0,4647.0,3865.0,4813.0,4813.0,4333.0,4813.0,4813.0,3009.0,2857.0,3225.0,1746.0,2142.0
3342,CORRIE,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4432.0,4813.0,4813.0,3208.0,2070.0,2470.0,1519.0,3134.0,1167.0
3346,CORTEZ,4813.0,4813.0,4749.0,4813.0,4813.0,3373.0,4813.0,4813.0,4805.0,4813.0,3332.0,3744.0,4432.0,4813.0,3385.0,3849.0,4813.0,4813.0,4813.0,4813.0,4813.0
3351,CORY,1111.0,974.0,851.0,661.0,732.0,753.0,509.0,451.0,484.0,425.0,355.0,351.0,278.0,247.0,257.0,243.0,206.0,207.0,225.0,204.0,207.0
3353,COSIMO,4608.0,3411.0,3011.0,3996.0,4023.0,4813.0,4632.0,3315.0,3987.0,4813.0,4813.0,4813.0,4432.0,4333.0,3385.0,3849.0,4813.0,4813.0,4813.0,4813.0,3036.0
3355,COSMIN,2960.0,3013.0,2693.0,3449.0,4810.0,3373.0,4632.0,4685.0,4813.0,4647.0,3332.0,3744.0,4432.0,4813.0,4813.0,4813.0,4813.0,3467.0,4813.0,4813.0,4813.0
3356,COSMO,766.0,856.0,1158.0,1021.0,1498.0,1279.0,1486.0,1404.0,1191.0,1158.0,1201.0,1067.0,1294.0,1014.0,984.0,1246.0,970.0,912.0,993.0,947.0,1096.0
3364,COURTNEY,3334.0,3013.0,3959.0,4813.0,3079.0,4813.0,2690.0,2403.0,2458.0,2390.0,2941.0,1981.0,2507.0,2023.0,2087.0,1534.0,1280.0,1248.0,907.0,786.0,848.0
3365,COVE,2404.0,2266.0,2445.0,3996.0,4813.0,4813.0,4632.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
3366,COVEY,4608.0,4813.0,4813.0,4813.0,4810.0,4813.0,4813.0,3822.0,4805.0,4647.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
3367,COWAN,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4805.0,4813.0,4813.0,4527.0,4813.0,4813.0,4813.0,3849.0,4813.0,3467.0,3225.0,4813.0,2501.0
3369,CRAIG,1492.0,1217.0,1786.0,1124.0,1157.0,821.0,670.0,771.0,577.0,557.0,503.0,408.0,444.0,381.0,330.0,243.0,222.0,187.0,158.0,127.0,121.0
3370,CRAIG:JUNIOR,4813.0,3937.0,4749.0,4813.0,4810.0,4813.0,4813.0,4813.0,4813.0,4813.0,4678.0,4813.0,4432.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
3371,CRAWFORD,4813.0,4813.0,4749.0,4813.0,4813.0,3908.0,4813.0,4813.0,4813.0,4813.0,4813.0,4527.0,4813.0,4333.0,3385.0,4813.0,4813.0,4813.0,2254.0,4813.0,2142.0
3372,CREE,2960.0,4813.0,4813.0,3996.0,4813.0,3373.0,3895.0,3822.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,3651.0,4813.0,3225.0,3134.0,4813.0
3373,CREED,2682.0,3411.0,3011.0,3040.0,4813.0,4813.0,4632.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
3379,CRISPIN,4608.0,3937.0,4813.0,3996.0,4813.0,3373.0,4632.0,4813.0,3039.0,3830.0,4813.0,4527.0,4432.0,4813.0,2870.0,3208.0,3651.0,3467.0,1519.0,2220.0,3036.0
3381,CRISTIAN,856.0,622.0,580.0,621.0,691.0,950.0,959.0,931.0,947.0,1688.0,1082.0,1218.0,1206.0,1201.0,1224.0,982.0,970.0,1513.0,1077.0,1135.0,1096.0
3382,CRISTIANO,1825.0,1986.0,1382.0,1247.0,1627.0,1380.0,1421.0,1706.0,1669.0,1447.0,1144.0,1358.0,1343.0,799.0,1168.0,1299.0,1110.0,2857.0,2636.0,4813.0,3036.0
3387,CRUE,2228.0,3411.0,4749.0,4813.0,4810.0,4747.0,4813.0,4685.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
3389,CRUIZ,3334.0,2104.0,3412.0,3996.0,4023.0,3373.0,4813.0,4813.0,3039.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
3391,CRUZ,372.0,402.0,341.0,374.0,365.0,406.0,381.0,420.0,422.0,401.0,433.0,485.0,557.0,698.0,663.0,1456.0,3651.0,4813.0,4813.0,4813.0,4813.0
3392,CRUZE,1230.0,1506.0,3412.0,3449.0,2175.0,4813.0,3895.0,3315.0,3039.0,3300.0,3332.0,3744.0,4432.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
3396,CUAN,4813.0,4813.0,4813.0,4813.0,4810.0,4813.0,4813.0,4813.0,4813.0,4813.0,4678.0,4813.0,4813.0,3095.0,4052.0,4813.0,4813.0,3467.0,4813.0,3134.0,3036.0
3398,CUBA,2228.0,2488.0,2693.0,2172.0,1903.0,1902.0,3362.0,2954.0,3039.0,3830.0,4813.0,3227.0,3158.0,3589.0,3385.0,1534.0,2578.0,4813.0,2636.0,3134.0,4813.0
3402,CULLEN,2404.0,2266.0,2259.0,2172.0,1903.0,2150.0,2459.0,2403.0,1270.0,1342.0,1344.0,1649.0,3158.0,2211.0,1401.0,1991.0,1596.0,1513.0,4813.0,2220.0,1703.0
3406,CURT,4813.0,4702.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,3651.0,2189.0,3225.0,3134.0,4813.0
3407,CURTIS,755.0,568.0,675.0,517.0,401.0,445.0,434.0,402.0,359.0,328.0,287.0,257.0,236.0,214.0,201.0,204.0,194.0,167.0,144.0,132.0,112.0
3411,CUTHBERT,4813.0,4813.0,4749.0,4813.0,4813.0,3373.0,4813.0,3822.0,4805.0,4813.0,4813.0,4813.0,4813.0,3589.0,4813.0,4813.0,4813.0,3467.0,4813.0,4813.0,3036.0
3412,CY,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4632.0,4813.0,4813.0,4647.0,4678.0,3227.0,3687.0,2211.0,2538.0,2754.0,2070.0,2857.0,2254.0,1467.0,1330.0
